,0,1,2
111,"

Unfortunately we are unable to show the requested link, sorry for any inconvenience. The likely cause is that either the link has expired or you are using a feed reader whose browser engine is not the same as the default browser on your PC e.g. you are using a Microsoft product (like Outlook) to read the feed but you have Firefox set as the default browser. If you change your default browser (in this example change it to Microsoft's Internet Explorer) you will be able to follow the link.



",,[]
112,Trump on protester: I'd like to 'punch him in the face',2016-02-23 00:00:00,[]
113,"Story highlights ""He's an 'African' American. He was, you know, raised white. Many of his formative years were spent in Indonesia,"" Carson said

""He didn't grow up like I grew up by any stretch of the imagination. Not even close,"" Carson said

Washington (CNN) Ben Carson suggested that if elected president he might be the first African-American to hold the position noting, President Barack Obama was ""raised white"" and outside of the United States.

""He's an 'African' American. He was, you know, raised white. Many of his formative years were spent in Indonesia. So, for him to, you know, claim that, you know, he identifies with the experience of black Americans, I think, is a bit of a stretch,"" the retired neurosurgeon told Politico's Glenn Thrush on his ""Off Message"" podcast aired Tuesday.

Obama was born in Honolulu to a white American mother and a Kenyan father. Carson was born in Detroit to two black American parents.

""Like most Americans, I was proud that we broke the color barrier when he was elected, but I also recognize that his experience and my experience are night-and-day different. He didn't grow up like I grew up by any stretch of the imagination,"" Carson said. ""Not even close.""

California Rep. Darrell Issa, who has endorsed Sen. Marco Rubio for president, said Carson's ""loose talk"" proves that he is not ready for the White House.

Read More",2016-02-23 00:00:00,[Eugene Scott]
114,"Trash belongs in the garbage bin.

It's a simple civic lesson that has frustrated two Mumbai entrepreneurs for years.

""India is a country where people love to break the rules,"" said Raj Desai, cofounder of startup ThinkScream.

""We see it on the roads where no one is driving in their lane. We see it in the way people disrespect public spaces by throwing garbage anywhere that they want to.""

So Desai and cofounder Pratik Agarwal had an idea: Reward people for throwing things away.

Related: Inside Mumbai's colorful taxis

The idea for the smart garbage can came about at a popular Bangalore music festival in 2013.

""Pratik and I got lost and it took us two hours to find each other,"" said Desai. ""It struck us that we needed to come up with a solution for people to stay connected at these events.""

They were also struck by the massive amounts of trash everywhere.

So Desai and Agarwal, both 26, invented a trash can that rewards people with 15 minutes of free Wi-Fi every time they throw something away.

The plastic bin (which costs about $1,470) is four-and-a-half feet high with an LED screen. When you throw something in it, the screen flashes a unique code to access 15 minutes of Wi-Fi (which works within a 50 meter radius).

ThinkScream partnered with a local telecom company and debuted six smart bins at a music festival in 2014.

Since then, the startup has received a number of inquiries from companies who see it as a viral branding opportunity, Desai said.

""But that wasn't our intention,"" he said. ""It wasn't a gimmick. It was meant to be a catalyst for the public to change their behavior and stop littering.""

Related: Delhi to revive car restrictions in effort to clean air

Using technology to change behavior is what Desai and Agarwal set out to accomplish when they launched their startup in 2012.

ThinkScream comes up with innovative ways to provide Wi-Fi to Indian consumers.

Its flagship product, customized for movie theaters in Mumbai, allowed people to use Wi-Fi to order food from the concession stand and and have it delivered to their seats. They rolled it out into 60 theaters in Mumbai. ThinkScream has also partnered with music festival organizers to provide attendees with easy Wi-Fi access.

How successful are the bins? It's too early to tell, said Desai.

""We haven't done a before-and-after analysis yet, but anecdotally we know that people do like to use the bin for the wow factor at first and then for the free WiFi,"" he said.

ThinkScream doesn't have any smart bins currently deployed (although there are a few test bins at events and colleges). But Desai is encouraged that private companies and government agencies have reached out to see how the bins can be deployed in large cities like Mumbai.

Mumbai, Desai's hometown, is India's most populous city with more than 18 million residents.

It is also the world's fifth top producer of solid waste, according to a May 2015 report by the Proceedings of the National Academy of Sciences.

The city generates over 7,000 tonnes of solid waste daily, according to India's Central Pollution Board Control agency. And a lot of that waste isn't properly contained in trash bins.

""It's unhealthy and can lead to diseases,"" said Desai.

Related: This plastic toilet could save lives

The free Wi-Fi could entice people in urban settings where more residents have access to mobile devices. But what about rural areas?

Desai said he's already thought about how to tweak the bin's design.

""Instead of free Wi-Fi, we'll use an interactive image of a celebrity,"" he said. One example: Indian cricketer Sachin Tendulkar.

""The LED screen could show a photo of Tendulkar frowning. But he'll smile if you throw trash in the bin,"" said Desai.

Desai wants to soon have his smart trash cans around India -- everything from movie theaters and malls to public spaces and rural communities.

""This is just one way to help change the mindset of people in India,"" said Desai. ""We just hope that bureaucracy doesn't slow us down.""",2016-02-23 00:00:00,[Parija Kavilanz]
115,"(CNN) Ted Cruz moved to a more aggressive deportation policy in an interview on Monday night, saying he would look for and deport undocumentedl immigrants using Immigration and Customs Enforcement (ICE) agents, marking a change from a January interview with CNN.

Appearing on ""The O'Reilly Factor"" on Fox News, Cruz was repeatedly pressed on the specifics of his deportation plans by host Bill O'Reilly, who asked Cruz, ""Would you go look for them, though? As (Donald) Trump would look for them to get them out, would you do that if you were president?""

""Bill, of course you would, that's what ICE exists for,"" Cruz said. ""We have law enforcement that looks for people who are violating the laws, that apprehends them and deports them.""

Nightcap: The toll of the ""liar"" attack: Ted Cruz cans top aide Rick Tyler | Sign up

O'Reilly offered a hypothetical example of an immigrant from Ireland with ""a couple of kids and he's settled into Long Island.""

Read More",2016-02-23 00:00:00,[David Wright]
116,Trump on protester: I'd like to 'punch him in the face',2016-02-22 00:00:00,[]
117,"Uh-oh! It could be you, or it could be us, but there's no page here.

Search",2016-02-22 00:00:00,[]
118,"Some of the biggest names in global business and finance have thrown their weight behind the campaign to keep Britain in the European Union.

Ford (F), GE (GE), IBM (IBM, Tech30) and Goldman Sachs (GS), as well as U.K. engineering icon Rolls Royce (RYCEY) and fashion label Burberry (BBRYF) signed an open letter declaring that Brexit would be bad for Britain.

""Business needs unrestricted access to the European market of 500 million people in order to continue to grow, invest and create jobs,"" the companies said in the letter to The Times newspaper.

Other big names to declare that Britain is better off inside the bloc include HSBC (HSBC), BP (BP) and Siemens (SIEGY).

The letter was signed by more than a third of all companies listed on the FTSE 100, London's main stock market index, and dozens of other smaller firms. Together, they employ more than one million people across the U.K.

""We believe that leaving the EU would deter investment and threaten jobs. It would put the economy at risk,"" they said.

Brexit vote: A short guide to the next four months

Britain will vote on June 23 whether to stay in the European Union. Opinion polls show Europe's second biggest economy is deeply divided over the issue, with large numbers of voters still undecided.

Many businesses and investors are worried about the possible economic fallout if Britain decides to leave. Several large banks have already spoken out in favor of Britain staying in the EU. They're worried about the impact of Brexit on trade, investment and financial services.

Leave.EU, one of the groups campaigning for Brexit, dismissed Tuesday's letter, claiming chairmen and chief executives of big companies were pressured by Prime Minister David Cameron to sign it.

""Numerous large multinational businesses like JCB, Toyota (TM), Nissan (NSANF), Vauxhall, Airbus (EADSY) among others have, over recent months, confirmed without pressure from the [prime minister], that Brexit would make no difference to their U.K. investment plans or U.K. job numbers,"" said Richard Tice, co-founder of Leave.EU.

Airbus Group UK did sign the anti-Brexit letter, however, and Nissan -- which did not -- said its preference was for Britain to remain in the EU.

""Our preference as a business is, of course, that the U.K. stays within Europe - it makes the most sense for jobs, trade and costs,"" said Nissan chairman and CEO Carlos Ghosn.

Other big British businesses have decided to remain neutral, including retail chain Tesco (TESO).

""The referendum on EU membership is a decision for the people of Britain. Whatever that decision is, our focus will continue to be on serving customers,"" a Tesco spokesperson said.",2016-02-23 00:00:00,[Ivana Kottasova]
119,"Credit card issuers are in such fierce competition these days to attract new customers that most have started offering sweetheart deals to win you over, like ultra-long 0% introductory APR interest periods. By transferring your balance onto one of these cards, you immediately stop all interest charges during the introductory period.

For example, the Chase Slate offers 15 months at 0% APR, so during that entire 15 month intro period, you pay nothing in interest on any balance transfered. That could literally result in thousands of dollars in savings, and is simply a no brainer. With these offers out there, it just makes absolutely no sense to continue to pay credit card interest on your current balances.

Well, without further ado, here are the cards offering great balance transfer specials...

The No Transfer-Fee Card

Pros: No balance transfer fee and 15 months 0% intro APR means this is essentially a 15-month free ""loan"". Normally you have to go to family in order to get a free loan like that! Good credit required as opposed to excellent, so it's a bit easier to get in.

Cons: There is no significant rewards program. This card is all about saving money on balance transfers.

The Verdict: If you don't need the entire 18 months offered by the BankAmericard®, this can be more efficient since it doesn't have a balance transfer fee. No transfer fee and no annual fee, combined with the 0% intro APR means that this is really free money for the 15 month term, no catches.

Most Appropriate For: Those who want a no-fee way to stop paying interest, and possibly pay off their cards during that breather. Those with good rather than excellent credit.

Least Appropriate For: Those who know they will carry their card balances for much longer than 15 months. Those who pay off their balances every month.

Credit Required: Good/Excellent

More Details >

The No Interest Until 2017 Balance-Transfer Card

Pros: If you transfer your current balance onto the BankAmericard® Credit Card, you won't have to pay any further interest on that balance until well into 2017. The card features an unbelievable 18-month 0% APR period, which is the longest interest-free intro period here. If your goal is to stop paying interest for as long as possible, then this is your card.

Cons: The card does charge a 3% balance transfer fee.

The Verdict: Getting a loan this cheaply for this long is pretty amazing. If you're carrying a balance, and realistically you know you will have to carry that balance for a while, this card becomes a no-brainer. As an example, assume you have a $10,000 balance on your current cards at a 15% rate. Over the 18 month term, you would have paid $2,522 in interest.* Switching to this card would cost $300 in fees, but then nothing the rest of the way, for a net savings of $2,222. Not bad, you could do a lot with that extra cash.

Most Appropriate For: Those who have large balances and know they will have large balances for an extended time.

Least Appropriate For: Those who pay off their balances every month or every few months.

Credit Required: Good/Excellent

More Details >

The Cards Which Not Only Don't Charge, But Actually PAY you.

Capital One® Quicksilver® Cash Rewards Card 0% on Balance Transfers until November 2016, 1.5% Cash Back Rewards Program. $100 Bonus. No annual fee.

Pros: Capital One's Quicksilver card makes things simple: you earn 1.5% cash back on all your purchases, with no limit and no category restrictions or games. We included the card in our balance transfer list because it offers 0% intro APR until November 2016 on all balances transferred.

Cons: Does charge a 3% balance transfer fee. Requires good credit to get in.

The Verdict: If you're looking to transfer a balance and make some purchases, you can use this card to avoid paying interest during the intro period AND earn cash rewards.

Most Appropriate For: Anyone who might make some large purchases in the near future, or regularly charges a lot on their cards. Making the charges on the Quicksilver would earn cash back but not require any interest during the intro period.

Credit Required: Good/Excellent

More Details >

Pros: Chase is temporarily offering a fantastic deal on this card. If you charge $500 on it in the first 3 months, you'll earn a $150 bonus. Combine that with the 1% standard cash back feature, plus 5% cash back in certain rotating spending categories per quarter (at the time of this writing it includes restaurants) and this card really starts to pay. All this and you get 15 months of 0% intro APR, and it requires good, not excellent credit, making it easier to get in.

Cons: Charges a 3% balance transfer fee.

The Verdict: A great combination of 0% intro APR, solid cash-back rewards, an attractive limited-time bonus offer while only requiring good credit.

Most Appropriate For: Those with good credit seeking a daily-use card offering great cash back rewards and 0% intro APR. Best for new charges.

Least Appropriate For: Balance transfers, as it charges the 3% fee while offering no more free term than the Slate (which has no transfer fee) and not as much as the Simplicity (if you were to pay a fee, you might as well get the full 21 months of the Simplicity)

Credit Required: Good/Excellent

More Details >

Summary

With so many issuers competing to offer such great introductory incentives, it seems smart to make use of them in the right way! We hope our reviews of these cards was helpful, and if you have any comments, please don't hesitate to let us at the LendingTree Credit Card Review Team know!

Disclaimer: This content is not provided or commissioned by the credit card issuer. Opinions expressed here are author's alone, not those of the credit card issuer, and have not been reviewed, approved or otherwise endorsed by the credit card issuer. This content was accurate at the time of this post, but card terms and conditions may change at any time. This site may be compensated through the credit card issuer Affiliate Program.

* Savings calculation: Credit Card Balance * (1+Average Card Rate/365)^639 days – Balance Transfer Fee - Average Household Credit Card Balance",,[Allison Franceour]
120,"St. Joseph, Louisiana (CNN) Garrett Boyte's first clue that something was wrong came the day he moved to town.

He showed up for his new job at Christ Episcopal Church in St. Joseph, Louisiana, and saw a note on the refrigerator door: ""Don't drink the water.""

Then came his welcome gift: A case of bottled water.

""I said, 'Well surely it can't be that bad,'"" said Boyte, now 23. ""I turned (the water) on, and it came out yellow.""

Not much has changed in the 20 months since. About once a week -- Boyte never knows when -- his shower spews putrid yellow or brown water, he said.

Across town, the water in Elvadus Fields' house is so dirty he won't wash his clothes in it. Every week, he and his wife drive 45 miles to a laundromat, where they know the water won't stain their clothes brown.

St. Joseph resident Garrett Boyte shows what came out of his bathtub faucet in late January.

""The water is just terrible and unbearable,"" Fields said. ""I can't quite understand why we have such trouble here in St. Joe.""

Concerns about water safety escalated nationwide after reports of lead poisoning from the tap water in Flint, Michigan. Pediatricians say they believe children with elevated levels of lead in Flint will suffer lifelong consequences.

In Flint, a temporary switch of the water source coincided with the high lead levels. Aging water pipes played a role in the lead crisis, as did the failure to add an anti-corrosive agent to protect the water.

How to test for lead in your home water supply

St. Joseph's situation is different: Its water hasn't tested positive for high amounts of lead. Instead, it has tested positive for high levels of iron, which is not considered to be a serious health risk.

But the problem in the northeastern Louisiana town represents a broader issue in cities across the country: water that is legally safe but often looks disgusting.

Anxiety permeates the town of 1,100. Like Flint, the water pipes are old -- in St. Joseph's case, about 90 years old. Like Flint, most of the town is black, and at least one-third of the town falls under the poverty line. And like in Flint, residents say they're frustrated with the pace of government action in fixing the water.

Some St. Joseph residents say they've seen brown or yellow water sporadically for a few years; others say the problem goes back 10 years.

Louisiana has committed millions of dollars to fix the problem in St. Joseph -- but the town can't access the money due to missing paperwork, state officials say.

Even after washing the dishes, Garrett Boyte says, the silverware is crusted with sediment.

So the residents wait and worry, wondering what their water will do to them.

State Health Officer Dr. Jimmy Guidry said tests have not found dangerous amounts of chemicals in St. Joseph's water.

It's safe, he says -- but he wouldn't drink it.

Bathing in brown water

In St. Joseph, taking a shower could leave you dirtier than not showering at all.

""Last week, I was taking a shower, and in the middle of my shower, the water turned brown,"" Boyte said. ""And I had shampoo in my hair, so I had to finish.""

A few hours later, he noticed rust-colored streaks covering his towel.

""And I'm thinking, this is what I bathe in,"" he said. ""This is the life that we have here.""

Glynis Watson Cephus, left, makes coffee with bottled water. Her daughter Sydney Cephus and granddaughter Hailey Birdon don't drink the tap water, either.

High school teacher Glynis Watson Cephus adds bleach to her bath water -- even though she's not sure whether that's safe.

""You're taking a chance bathing in it and washing your clothes,"" she said of the tap water. ""I don't wash my white clothes in it.""

Cephus, 52, has lived in St. Joseph her entire life. ""It's quiet. It's a good place to raise children,"" she said. But she won't let her 5-year-old granddaughter taste the tap water.

Glynis Watson Cephus only uses bottled water for cooking, including for rinsing chicken and boiling pasta.

The water runs fairly clear several days a week. Yet even on good days, Boyte said, ""it smells like metal most of the time.""

No one has reported getting sick directly from the water -- but then again, no one interviewed in St. Joseph said they dared to drink the tap water or to brush their teeth with it.

Fields, 79, said he can't stand to bathe more than three times a week.

""That's not healthy for me. I'm not accustomed to that,"" he said. ""But that's the best I can do.""

Fields retired after 32 years as a county agricultural agent. He now spends his days ranching and tending to his show cow, Snow.

Snow is the only one in the family drinking water from the tap.

So what's in the water?

The nonprofit Environmental Working Group's last report on national drinking water revealed 316 contaminants in water supplied to 256 million Americans in 45 states. The group last updated the database in 2009; it is now updating the database.

But many contaminants don't pose serious health risks.

On some days, the tap water in St. Joseph is the same rusty color as the water tower.

In St. Joseph, the state health officer said, the cause of brown water is likely iron -- a chemical element with no federal limits.

The U.S. Environmental Protection Agency divides water contaminants into two categories:

1) Those that pose a health risk and therefore have legal limits. Arsenic, uranium and lead -- the contaminant causing problems in Flint -- fall under this category.

2) Those that don't pose a serious health risk but can make drinking water look, smell, or taste bad. This category, which includes iron, manganese and sulfate, does not have legal limits.

The Louisiana Department of Health and Hospitals said tests of St. Joseph's water in 2013 found iron levels of 9.74 milligrams per liter -- 32 times higher than the U.S. Environmental Protection Agency recommends.

Garrett Boyte saves bottles of tap water collected from his faucet. The one on the right shows sediment at the bottom; the bottle on the left was recently shaken.

The average lethal dose of iron is 200-250 mg per kilogram of body weight, the World Health Organization said. In other words, a 150-pound (68-kilogram) person's body would have to have at least 13,600 milligrams of iron -- the amount found in about 1,400 liters of St. Joseph's tap water --- to have grave consequences.

As for bathing, those sensitive to iron could get a rash, the state health official said.

Louisiana State Health Officer Jimmy Guidry says the water in St. Joseph is safe, but he wouldn't drink it.

""But it's not the same thing as if there was bacteria, and they had an open wound,"" Guidry said. ""The iron probably wouldn't cause a whole lot of problems.""

Still, the state health officer said he wouldn't pour himself a glass in St. Joseph.

""I wouldn't choose to drink it just because I know that it's not aesthetically pleasing,"" Guidry said. ""If you were to get in a bathtub with brown water, you're not going to feel like you're clean, because the water doesn't look clean.""

Who's to blame?

To solve the water problem, St. Joseph needs $8 million to replace old pipes and pumps, Louisiana's health department said, citing the town's engineering firm. State legislators committed $6 million last year to do just that, said Sharon Gilmore, legislative assistant to state Sen. Francis Thompson.

But to get state money, cities must be up to date on their financial audits, Gilmore said. And St. Joseph Mayor Edward Brown hasn't turned in his audit for the 2015 fiscal year that ended last June 30.

Cities and towns have six months after the end of their fiscal years to turn in their paperwork, said Louisiana legislative auditor Daryl Purpera. Certified public accountants usually conduct the audits, which examine a city's revenue, expenses and compliance with other laws.

Purpera said the mayor has a history of turning in audits late, and is now considered noncompliant.

St. Joseph Mayor Edward Brown said he is aware of the concern about the water and is ""working to solve it.""

Mayor Brown did not return several calls from CNN over several days this month. When approached at his office in St. Joseph, the mayor declined CNN's request for an interview about the town's audits.

When asked to comment on his residents' concerns about the water, the mayor said, ""We are aware of the problem, and we are working to solve it.""

Gov. John Bel Edwards said he has directed the state health department to look into the water problem in St. Joseph.

""The health and safety of the residents of St. Joseph is of utmost concern,"" Edwards said in a statement. ""While the current situation does not pose an immediate health risk to the residents, it does require our attention after years of neglect.""

Purpera, the state legislative auditor, said the neglect in St. Joseph involves much more than just a late audit. He said while the mayor's paperwork is 1 1/2 months late, the problems with St. Joseph's water system go back years.

""The mayor needs to do whatever he needs to do to fix the water system. That's not just getting the audit done; that's getting contractors lined up,"" Purpera said.

""The audit is about accountability. ... He's basically not providing transparency and accountability.""

Once the mayor submits his audit and has contractors selected, Purpera said, the town will immediately be able to access $1.2 million of the $6 million in state funding. The rest would be awarded as it becomes available.

As for the final $2 million needed to overhaul St. Joseph's infrastructure, the town could apply for grants or loans, state health department spokeswoman Samantha Faulkner said.

St. Joseph resident Carmen Bates said she doesn't want to blame anyone -- she just wants her water clear.

""Everybody's trying to do something, and nobody's accomplishing anything,"" Bates said.

Where does the iron come from?

Most of St. Joseph's iron comes from its water source -- a Mississippi River aquifer, Faulkner said. Corroded iron pipes also contribute to high levels of iron.

When state engineers inspected St. Joseph's water system in December, they found four major deficiencies -- all related to infrastructure, Faulkner said. She said the mayor is ultimately responsible for the town's water system.

St. Joseph residents have lived through at least 20 boil-water advisories in the last four years. And they're frustrated.

About 33% of St. Joseph is under the poverty line. Residents say they've grappled with dirty water for years.

The state says the number of boil-water advisories in St. Joseph is not uncommon.

""We've had 37 systems that have had that or more (boil advisories) over the past four years, so it's not more so than other systems,"" Guidry said.

About 39% of local water systems in Louisiana have high iron levels, Faulkner said. And half of those places don't have iron removal or separation treatment.

The main problem: cost.

""A lot of these treatments can be cost-prohibitive, especially if they're not for health reasons, they're for aesthetic reasons,"" Faulkner said.

She said St. Joseph's water is one of the more extreme cases of high iron levels in the state.

It's not just St. Joseph and Flint

Dirty water doesn't only strike small towns like St. Joseph.

Many cities have World War I-era plumbing and treatment facilities that might not be able to handle contaminants produced in densely populated areas, according to the Natural Resources Defense Council.

The American Society of Civil Engineers said the country has an estimated 240,000 water main breaks each year.

Of course, replacing old infrastructure across the country would come at a massive cost. American cities and towns faced an annual shortfall of at least $11 billion to replace infrastructure to meet federal regulations, the Natural Resources Defense Council said, citing a 2009 study from the civil engineers organization.

""It's an ongoing race that cities all over the country are constantly needing to dig up and replace and fix that infrastructure,"" said Josh Mogerman, spokesman for the NRDC.

Colby Nagem, owner of the Fish Tale Grill, says the water in St. Joseph is driving down property values. He says some people buy very inexpensive houses in St. Joseph and move the houses to nearby communities.

The nonprofit American Water Works Association says it would cost $1 trillion over 25 years to restore and expand aging water systems across the country to meet the needs of a growing population.

""Much of our drinking water infrastructure ... is nearing the end of its useful life and approaching the age at which it needs to be replaced,"" the association said in a report.

But cities can only do so much, Mogerman said. Most cities can only replace the pipes they own.

Any troublesome pipes between, say, the street and a kitchen faucet would belong to the homeowner. And if lines are lead, there's not much the city can do about it.

The Natural Resources Defense Council said relatively few cities violate national standards for drinking water, but this is more a result of weak standards than it is of low contaminant levels.

The EPA regularly examines the list of nonregulated contaminants and evaluates whether certain contaminants need to be regulated under the Safe Drinking Water Act, EPA spokeswoman Monica Lee said.

The cost of dirty water

For a town with about 33% of its residents under the poverty line, paying for bottled water means pouring money down the drain.

Cephus said she spends between $100-$125 a month on bottled water for her family. That's on top of her monthly water bill of about $50.

""That doesn't seem fair to me ... that people are paying for water that they can only use to flush the toilet,"" Boyte said.

When the water looks especially filthy, Boyte drives 1 1/2 hours to his parents' or grandparents' home to shower or do laundry.

Elvadus Fields says he can't afford to move.

In his own pristine white, antebellum house, he keeps bottles filled with murky brown water from the faucet. Silt and sediment has settled at the bottom of two bottles.

""You look at that, and you think, 'Wow, gosh, you know, what would that do to my kidney or my liver?'"" he said. ""The body can't filter that kind of stuff out.""

Fields said he would love to leave St. Joseph -- but can't.

Reginald Gray, 26, buys bottled water to bathe his 5-month-old son.

""If I was financially able, I would move from here,"" the retiree said. ""I'm just not financially able to buy another house at this (stage) in our lives.""

At the town's lone grocery store, Mac's Fresh Market, shoppers chat about high school basketball as they push carts filled with bottled water. Produce manager Reginald Gray said he won't touch the tap water. He buys bottled water from the store to bathe his 5-month-old son.

So what will happen when his son gets old enough to shower on his own?

""Hopefully, I'm gone by that time,"" he said. ""Or they at least fix the water.""

In the meantime, Boyte said, St. Joseph will continue to lag behind much of the country.

""The fact that in 2016, we're allowing this to happen, where we have Third World communities in the United States that have to deal with poor water quality, to me is unreal.""",2016-02-23 00:00:00,"[Holly Yan, Tessa Carletta]"
121,"Story highlights As many towns this size grew dilapidated in the face of overwhelming economic hardship, Battle Mountain, Nevada -- population, 3,635 -- thrived

They built a new football field, a new wing on the hospital, and, being the seat of Lander County, a new courthouse

Battle Mountain, Nevada (CNN) Many Americans listened to the sales pitch of the nation's most powerful conservative voices during the last recession. And then they acted: They bought and stockpiled gold.

This small town roughly half way between Reno and Salt Lake City would like to thank them for that.

""Without the mines, we probably wouldn't even be here,"" says Jodi Moore, a local insurance agent and the vice president of the local Chamber of Commerce. ""That's what keeps us going.""

As many towns this size grew dilapidated in the face of overwhelming economic hardship, Battle Mountain, Nevada -- population, 3,635 -- thrived. They built a new football field, a new wing on the hospital, and, being the seat of Lander County, a new courthouse.

Not bad for a town so small it doesn't have any traffic lights. It did used to have a 4-way blinking yellow light until a semi truck crashed into it a few years ago. It was never replaced.

Read More",2016-02-22 00:00:00,[Jeff Simon]
122,"Uh-oh! It could be you, or it could be us, but there's no page here.

Search",2016-02-23 00:00:00,[]
123,"Uh-oh! It could be you, or it could be us, but there's no page here.

Search",2016-02-23 00:00:00,[]
124,Obama is ok leaving office but this girl is apoplectic,2016-02-23 00:00:00,[]
125,"'Cessation of hostilities' in Syria set for Friday

Should North Korea's new military chief watch his back?

When brown tap water is legal and safe

John Kasich: No one has asked me to drop out

Trump on protester: I'd like to 'punch him in the face'

Risk of tornadoes in the Southeast

Victim testifies about having unborn baby cut from womb

Donald Trump: 'It's beautiful' when you win

The Michigan man suspected in the Kalamazoo shooting spree that left six dead is arraigned before a judge.",2016-02-22 00:00:00,[]
126,"Adele appeared in a prank segment on ""Ellen,"" where host Ellen DeGeneres told the singer what to say and do during a visit to Jamba Juice.",2016-02-23 00:00:00,[]
127,"Trump on protester: I'd like to 'punch him in the face'

John Kasich sorry for 'women in kitchens' comment

John Kasich: No one has asked me to drop out

Buyers of 'Trump' properties say they got a raw deal

The senior communications adviser to Ted Cruz praised his firing of a top campaign staffer, calling it ""swift and decisive action"" by the GOP candidate.",2016-02-22 00:00:00,[]
128,"The future of Britain's offshore oil industry hangs in the balance as losses mount and investment collapses.

A new report by Oil & Gas UK predicts that 43% of British oil fields in the North Sea will lose money this year if oil prices remain around $30 per barrel.

The trade association expects spending on new oil projects will fall below £1 billion ($1.4 billion) in 2016, compared to £8 billion ($11.3 billion) in a typical year.

""We are an industry at the edge of a chasm,"" said Deirdre Michie, CEO of Oil & Gas UK, in a statement.

Crude prices are currently trading around $33 per barrel after falling by about 70% since the summer of 2014.

The industry is awash with excess oil. Slowing demand growth, and the decision by OPEC -- led by Saudi Arabia -- to keep producing at near record levels, is keeping markets oversupplied.

Related: Oil investment weakest in 30 years

Saudi Arabia and Russia recently agreed to freeze oil output. But that agreement alone is unlikely to boost prices much in the near term.

Data from energy intelligence firm Rystad Energy shows it costs British producers about $52 to pump a barrel of oil, on average. Saudi and Russian average production costs are much lower, at $9.90 and $17.20 respectively.

Related: What it costs to produce oil

The U.K. oil industry has been partly sheltered from the price collapse by falling costs. And production actually rose in 2015, although revenues fell 30% to £18 billion.

Oil & Gas UK expects producers will cut costs further in 2016, but says they will also need tax breaks to stay competitive.

Michie urged the British government to cut taxes on the industry to support hundreds of thousands of jobs and ensure the country retains a secure supply of energy.

""We have a huge task ahead but the prize is worth fighting for,"" she said.",2016-02-23 00:00:00,[Alanna Petroff]
129,"(CNN) The Justice Department, in a court filing late Monday, accused Apple of suddenly changing its legal position on cooperating with federal law enforcement after years of complying with court orders based on a broad 1789 law.

The filing came in a Brooklyn case involving a methamphetamine dealer. The Drug Enforcement Administration sought Apple's help to break into a phone owned by the suspect, Jun Feng. Despite a guilty plea by Feng, the government says it still needs access to the phone data as part of an ongoing investigation.

It's separate from another case in California, where the FBI won a judge's order to force Apple to assist investigators in breaking into the iPhone of one of the terrorists who killed 14 people in a December shooting attack in San Bernardino.

But the seeds of the government's fight with Apple were sown in the Brooklyn courtroom of U.S. Magistrate Judge James Orenstein.

The government is basing its authority in both cases on the All Writs Act. In recent decades, judges have allowed the government to use the law to require phone companies to assist law enforcement conducting investigations; more recently judges have extended its scope to cover companies like Apple.

Read More",2016-02-23 00:00:00,"[Cnn Justice Reporter, Evan Perez]"
130,"John Kasich sorry for 'women in kitchens' comment

John Kasich: No one has asked me to drop out

Buyers of 'Trump' properties say they got a raw deal

Trump on protester: I'd like to 'punch him in the face'

Jeb Bush tells supporters in South Carolina that he is suspending his campaign for president.",2016-02-21 00:00:00,[]
131,"Uh-oh! It could be you, or it could be us, but there's no page here.

Search",2016-02-22 00:00:00,[]
132,"

Unfortunately we are unable to show the requested link, sorry for any inconvenience. The likely cause is that either the link has expired or you are using a feed reader whose browser engine is not the same as the default browser on your PC e.g. you are using a Microsoft product (like Outlook) to read the feed but you have Firefox set as the default browser. If you change your default browser (in this example change it to Microsoft's Internet Explorer) you will be able to follow the link.



",,[]
133,"Should North Korea's new military chief watch his back?

When brown tap water is legal and safe

John Kasich: No one has asked me to drop out

Trump on protester: I'd like to 'punch him in the face'

Risk of tornadoes in the Southeast

Victim testifies about having unborn baby cut from womb

Donald Trump: 'It's beautiful' when you win

'Cessation of hostilities' in Syria set for Friday

Should North Korea's new military chief watch his back?

The frequency with which North Korea's top military officer seems to disappear under Kim Jong Un makes Ri Myong Su's promotion to chief of staff very precarious. CNN's Brian Todd reports.",2016-02-22 00:00:00,[]
